gen,BLUE,weight,env
1,81.4833188786341,0.571180496658173,ID_2020
10,81.1908180070443,0.534351296740129,ID_2020
100,81.7703170231304,0.565305764708751,ID_2020
101,83.8808183547142,0.510057167831572,ID_2020
102,83.3073170231304,0.565305764708751,ID_2020
103,80.6033168115414,0.551331693222206,ID_2020
104,81.452316557134,0.55132813826343,ID_2020
105,NA,NA,ID_2020
106,82.9493185178462,0.571179362416286,ID_2020
107,86.2398181370433,0.417480972046255,ID_2020
108,81.6113182020413,0.559553493098983,ID_2020
109,80.2303182020413,0.559553493098983,ID_2020
11,82.6463193394877,0.569902181178309,ID_2020
110,80.9293166876446,0.551330021573342,ID_2020
111,82.1733176707656,0.559525117763108,ID_2020
112,80.0528180736084,0.534351326584559,ID_2020
113,85.0848177883445,0.417481224685786,ID_2020
114,82.343319391389,0.569902022664214,ID_2020
115,83.0703185178462,0.571179362416286,ID_2020
116,85.9288183547142,0.510057167831572,ID_2020
117,80.392319391389,0.569902022664214,ID_2020
118,82.6753182661258,0.571178642421714,ID_2020
119,83.3553176618931,0.559047621293714,ID_2020
12,80.4848179729511,0.51005665504935,ID_2020
120,81.919317981614,0.559552266582465,ID_2020
121,83.8313187224797,0.571179975739256,ID_2020
122,81.6723176015491,0.559046989216644,ID_2020
123,78.1023187224797,0.571179975739256,ID_2020
124,82.0238175451454,0.510056012601847,ID_2020
125,84.1273176618931,0.559047621293714,ID_2020
126,82.3133172220974,0.565307968315342,ID_2020
127,80.7163182020413,0.559553493098984,ID_2020
128,76.9288175451453,0.510056012601847,ID_2020
129,82.6893176490119,0.559524424332736,ID_2020
13,85.1738179729511,0.51005665504935,ID_2020
130,81.5093166876446,0.551330021573343,ID_2020
131,81.0903187224797,0.571179975739256,ID_2020
132,81.462316557134,0.55132813826343,ID_2020
133,82.8808182843951,0.534351261970539,ID_2020
134,84.0613181383317,0.559553171334953,ID_2020
135,NA,NA,ID_2020
136,75.5208186929221,0.510057567977312,ID_2020
137,84.6073176421223,0.463323678958424,ID_2020
138,83.7713176123239,0.559047242113337,ID_2020
139,84.0698183547142,0.510057167831572,ID_2020
14,78.9673188786461,0.571180496658279,ID_2020
140,85.7738179714783,0.417481119695186,ID_2020
141,80.3073193394877,0.569902181178309,ID_2020
142,85.0758175451454,0.510056012601847,ID_2020
143,82.8363193889477,0.569901832596008,ID_2020
144,81.1393172220974,0.565307968315342,ID_2020
145,81.7428182843951,0.534351261970539,ID_2020
146,85.0203165697372,0.463322420337756,ID_2020
147,80.6123181383317,0.559553171334953,ID_2020
148,81.7133176312002,0.55904745300783,ID_2020
149,81.5253169106973,0.565304419316529,ID_2020
15,81.5493170231304,0.565305764708751,ID_2020
150,82.680317981614,0.559552266582465,ID_2020
