gen,BLUE,weight,env
1,45.8395922229467,0.333233216825485,ID_2020
10,46.1120911121291,0.307930606847429,ID_2020
100,47.9625944775495,0.333886943840673,ID_2020
101,41.347092304922,0.284005414080551,ID_2020
102,41.2425944775495,0.333886943840673,ID_2020
103,43.2415948471517,0.321896691832551,ID_2020
104,45.774595975121,0.321894806657543,ID_2020
105,NA,NA,ID_2020
106,42.1195928879796,0.333232435587407,ID_2020
107,40.090092208611,0.27256028222206,ID_2020
108,45.0070909158013,0.324511278534377,ID_2020
109,48.6230909158013,0.324511278534377,ID_2020
11,43.7185902136101,0.331724099108712,ID_2020
110,45.6985953933924,0.321895810446923,ID_2020
111,45.5070922197462,0.322782084654395,ID_2020
112,47.6310910973265,0.307930630981794,ID_2020
113,41.1730922569939,0.272560496838602,ID_2020
114,44.1035903303721,0.331724028836055,ID_2020
115,42.5975928879796,0.333232435587407,ID_2020
116,37.392092304922,0.284005414080551,ID_2020
117,48.9485903303721,0.331724028836055,ID_2020
118,45.4125932638884,0.333231951035701,ID_2020
119,43.4000921201649,0.322648221945834,ID_2020
12,51.5320927485139,0.284005148096456,ID_2020
120,45.6330918126443,0.324510721975285,ID_2020
121,44.439592537967,0.333232854912597,ID_2020
122,43.1280922553983,0.322647777277554,ID_2020
123,52.224592537967,0.333232854912597,ID_2020
124,46.1860932415292,0.284004812589704,ID_2020
125,41.7000921201649,0.322648221945833,ID_2020
126,45.7345936430616,0.333888273231204,ID_2020
127,46.6620909158013,0.324511278534377,ID_2020
128,55.4240932415292,0.284004812589704,ID_2020
129,44.6950924480408,0.322781580133833,ID_2020
13,39.1190927485139,0.284005148096456,ID_2020
130,46.5895953933924,0.321895810446923,ID_2020
131,45.007592537967,0.333232854912597,ID_2020
132,42.6805959751209,0.321894806657543,ID_2020
133,44.809091052116,0.307930606923975,ID_2020
134,41.6320911798108,0.32451113955153,ID_2020
135,NA,NA,ID_2020
136,59.1000918924964,0.284005619486999,ID_2020
137,43.1650924660463,0.276369570089114,ID_2020
138,42.8450921999805,0.32264795605588,ID_2020
139,41.314092304922,0.284005414080551,ID_2020
14,51.3575922229493,0.333233216825524,ID_2020
140,40.1140922184931,0.272560403114947,ID_2020
141,46.89159021361,0.331724099108712,ID_2020
142,39.7110932415292,0.284004812589704,ID_2020
143,45.3405905018305,0.331723942305094,ID_2020
144,46.3735936430616,0.333888273231204,ID_2020
145,45.290091052116,0.307930606923975,ID_2020
146,38.9030937475511,0.276368889053638,ID_2020
147,47.0480911798108,0.32451113955153,ID_2020
148,44.6440921542856,0.322648104444057,ID_2020
149,45.7795949525191,0.333886133046569,ID_2020
15,47.5475944775494,0.333886943840673,ID_2020
150,44.5720918126443,0.324510721975285,ID_2020
151,45.0920909158013,0.324511278534377,ID_2020
152,43.9420922553983,0.322647777277555,ID_2020
153,48.4300911121291,0.307930606847428,ID_2020
154,44.4945948471517,0.321896691832551,ID_2020
155,42.2110914823007,0.324510956963704,ID_2020
156,45.3840924660463,0.276369570089114,ID_2020
157,44.0510923171348,0.32278184948122,ID_2020
158,46.1560924480408,0.322781580133832,ID_2020
159,45.0940914823007,0.324510956963704,ID_2020
16,48.4945948471517,0.321896691832551,ID_2020
160,46.1205922229493,0.333233216825524,ID_2020
161,47.0450911798108,0.32451113955153,ID_2020
162,47.1850918126443,0.324510721975286,ID_2020
163,47.1065905018305,0.331723942305094,ID_2020
164,49.3235936430616,0.333888273231204,ID_2020
165,39.2840922569939,0.272560496838602,ID_2020
166,43.5765948471517,0.321896691832551,ID_2020
167,46.2100910790215,0.307930631099008,ID_2020
168,42.9175940402907,0.333887653794545,ID_2020
169,48.0050922197462,0.322782084654395,ID_2020
